cpu_time,cpu_usage,h:m:s,io_in,io_out,jobid,max_pss,max_rss,max_uss,max_vms,mean_load,rule_name,s,threads,genome,library,maxlength,nrows,operation,status
18.880000000000003,1575.8881449460985,0:00:26,444.30965423583984,0.0008182525634765,0,1613.1533203125,1621.24609375,1608.94140625,5359.36328125,58.44889283418373,unary_r,26.9618,1,hg38,genomicranges,100,10_000_000,cluster,ok
8.42,537.9920511960983,0:00:05,64.96789264678955,0.0008182525634765,0,784.0966796875,813.90625,765.3359375,4549.125,90.7590308183822,unary_r,5.9277,1,hg38,genomicranges,1000,10_000,cluster,ok
8.43,530.850250506401,0:00:06,67.01377296447754,0.0008182525634765,0,804.7744140625,834.25390625,785.9921875,4569.65625,86.73899849732213,unary_r,6.1201,1,hg38,genomicranges,1000,100_000,cluster,ok
10.81,790.7132339954376,0:00:08,127.34061241149902,0.0008182525634765,0,884.1015625,913.6328125,865.296875,4649.60546875,89.55383501050413,unary_r,8.8295,1,hg38,genomicranges,1000,1_000_000,cluster,ok
18.9,1574.785440373421,0:00:20,292.0558223724365,0.0008182525634765,0,1612.2724609375,1620.81640625,1607.48828125,5359.31640625,76.28055192112028,unary_r,20.6447,1,hg38,genomicranges,1000,10_000_000,cluster,ok
7.83,473.9637743711471,0:00:05,64.29162120819092,0.0008182525634765,0,734.8896484375,764.390625,716.06640625,4499.81640625,85.87494246379993,unary_r,5.5192,1,proteome,genomicranges,10,10_000,cluster,ok
8.4,529.9579799890519,0:00:06,67.1980390548706,0.0008182525634765,0,824.19140625,832.30078125,819.97265625,4570.390625,86.60350154705822,unary_r,6.1194,1,proteome,genomicranges,10,100_000,cluster,ok
11.29,815.3715248823167,0:00:08,89.31969356536865,0.0008182525634765,0,897.5361328125,927.109375,878.75,4662.7421875,91.32262000934666,unary_r,8.9285,1,proteome,genomicranges,10,1_000_000,cluster,ok
19.03,1590.661304116249,0:00:26,310.5532112121582,0.0008182525634765,0,1204.56640625,1214.08203125,1199.80078125,4951.98046875,60.81589764443623,unary_r,26.1554,1,proteome,genomicranges,10,10_000_000,cluster,ok
7.930000000000001,482.4221895217896,0:00:05,64.29162120819092,0.0008182525634765,0,736.96875,766.74609375,718.1796875,4502.10546875,87.41505961097631,unary_r,5.5188,1,proteome,genomicranges,100,10_000,cluster,ok
8.61,557.050693154335,0:00:06,111.26489067077635,0.0008182525634765,0,823.875,831.8984375,819.2890625,4571.1875,88.1696547192865,unary_r,6.3179,1,proteome,genomicranges,100,100_000,cluster,ok
10.5,752.5611056089401,0:00:08,89.43788719177246,0.0008182525634765,0,897.3447265625,926.92578125,878.54296875,4662.72265625,89.2518757209635,unary_r,8.4319,1,proteome,genomicranges,100,1_000_000,cluster,ok
18.79,1568.201859116554,0:00:23,311.70995807647705,0.0008182525634765,0,1204.6767578125,1213.4140625,1199.94921875,4952.00390625,66.58593898867375,unary_r,23.5515,1,proteome,genomicranges,100,10_000_000,cluster,ok
7.89,479.8096143245697,0:00:05,64.32287120819092,0.0008182525634765,0,753.1298828125,761.734375,748.75390625,4499.81640625,85.3665812647668,unary_r,5.6206,1,proteome,genomicranges,1000,10_000,cluster,ok
8.49,535.847793674469,0:00:06,67.24423694610596,0.0008182525634765,0,823.2626953125,832.20703125,818.50390625,4570.37890625,86.17042064999664,unary_r,6.2185,1,proteome,genomicranges,1000,100_000,cluster,ok
10.68,749.433250284195,0:00:08,89.77713871002197,0.0008182525634765,0,920.3427734375,928.3671875,916.11328125,4666.515625,93.3937764794762,unary_r,8.0244,1,proteome,genomicranges,1000,1_000_000,cluster,ok
19.19,1602.505000925064,0:00:29,260.66237354278564,0.0008182525634765,0,978.751953125,1008.203125,959.9453125,4743.75390625,53.44368408696341,unary_r,29.9849,1,proteome,genomicranges,1000,10_000_000,cluster,ok
1.7200000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.88671875,133.32421875,96.1875,2000.49609375,0.0,binary_shell,0.1084,1,hg38,bedtools,10,10_000,nearest,ok
1.82,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7890625,133.203125,96.03125,2000.49609375,0.0,binary_shell,0.3096,1,hg38,bedtools,10,100_000,nearest,ok
7.21,203.8154666900635,0:00:02,74.00835132598877,0.0008182525634765,0,416.4794921875,429.2578125,413.33984375,8592.8203125,101.00321326374858,binary_shell,2.0179,1,hg38,bedtools,10,1_000_000,nearest,ok
76.24,7325.860583424567,0:00:21,482.8958511352539,0.0008182525634765,0,2914.076171875,2927.41796875,2910.26171875,35208.73828125,336.63939503703807,binary_shell,21.7617,1,hg38,bedtools,10,10_000_000,nearest,ok
1.6800000000000002,0.0,0:00:00,28.269022941589355,0.0008182525634765,0,129.1669921875,132.5390625,127.08984375,2000.29296875,0.0,binary_shell,0.1086,1,hg38,bedtools,100,10_000,nearest,ok
1.73,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.6474609375,133.09375,127.4296875,2000.29296875,0.0,binary_shell,0.3096,1,hg38,bedtools,100,100_000,nearest,ok
7.430000000000001,184.45070099830627,0:00:02,73.73669052124023,0.0008182525634765,0,401.6826171875,433.25,383.1875,8657.0234375,91.64244497578468,binary_shell,2.0127,1,hg38,bedtools,100,1_000_000,nearest,ok
77.51,7467.31756489277,0:00:22,482.8919982910156,0.0008182525634765,0,2891.57421875,2922.828125,2872.9921875,31769.390625,335.31328136702973,binary_shell,22.2697,1,hg38,bedtools,100,10_000_000,nearest,ok
1.7100000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.3486328125,133.12890625,128.81640625,2000.29296875,0.0,binary_shell,0.1089,1,hg38,bedtools,1000,10_000,nearest,ok
1.7000000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.662109375,133.265625,127.5234375,2000.421875,0.0,binary_shell,0.3098,1,hg38,bedtools,1000,100_000,nearest,ok
7.460000000000001,182.9603901386261,0:00:01,73.73993682861328,0.0008182525634765,0,404.2333984375,435.82421875,385.7109375,8593.4375,95.69070289802391,binary_shell,1.912,1,hg38,bedtools,1000,1_000_000,nearest,ok
76.08,7297.988923954967,0:00:21,482.8973140716553,0.0008182525634765,0,2942.884765625,2955.63671875,2939.8984375,34654.66796875,333.75482634370854,binary_shell,21.8663,1,hg38,bedtools,1000,10_000_000,nearest,ok
1.7100000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.650390625,132.96484375,127.5390625,2000.32421875,0.0,binary_shell,0.1091,1,proteome,bedtools,10,10_000,nearest,ok
1.7100000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.828125,133.20703125,96.09765625,2000.296875,0.0,binary_shell,0.5095,1,proteome,bedtools,10,100_000,nearest,ok
13.13,593.9980420589447,0:00:02,77.43855381011963,0.0008182525634765,0,476.126953125,489.49609375,472.45703125,9177.5234375,210.4057127568824,binary_shell,2.8231,1,proteome,bedtools,10,1_000_000,nearest,ok
117.08,11365.29064588547,0:00:28,520.7614583969116,0.0008182525634765,0,2607.3369140625,2621.8671875,2604.29296875,38661.6015625,403.3383477217619,binary_shell,28.1781,1,proteome,bedtools,10,10_000_000,nearest,ok
1.6700000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.9541015625,133.3515625,96.24609375,2000.41796875,0.0,binary_shell,0.1085,1,proteome,bedtools,100,10_000,nearest,ok
1.6700000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.2822265625,133.05859375,128.765625,2000.32421875,0.0,binary_shell,0.5097,1,proteome,bedtools,100,100_000,nearest,ok
13.05,600.3387397289276,0:00:02,77.67095756530762,0.0008182525634765,0,437.3203125,468.41796875,418.77734375,9134.640625,221.1175782369294,binary_shell,2.715,1,proteome,bedtools,100,1_000_000,nearest,ok
117.36,11394.27397720814,0:00:30,522.1967134475708,0.0008182525634765,0,2647.3046875,2659.9140625,2644.24609375,34988.875,372.34513322090254,binary_shell,30.6014,1,proteome,bedtools,100,10_000_000,nearest,ok
1.6800000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.333984375,133.125,128.80078125,2000.29296875,0.0,binary_shell,0.109,1,proteome,bedtools,1000,10_000,nearest,ok
1.73,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.65234375,133.1171875,127.47265625,2000.29296875,0.0,binary_shell,0.5107,1,proteome,bedtools,1000,100_000,nearest,ok
13.28,609.9489130973816,0:00:02,78.34753227233887,0.0008182525634765,0,479.2255859375,492.109375,476.0859375,9231.24609375,216.045222274036,binary_shell,2.8232,1,proteome,bedtools,1000,1_000_000,nearest,ok
115.52,11224.92526729107,0:00:41,528.9931001663208,0.0008182525634765,0,2497.4169921875,2510.02734375,2494.35546875,34016.62890625,273.1127831189099,binary_shell,41.1,1,proteome,bedtools,1000,10_000_000,nearest,ok
1.6700000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.751953125,133.17578125,96.0,2000.37109375,0.0,binary_shell,0.1085,1,hg38,bedtools,10,10_000,intersection,ok
1.6800000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.775390625,133.19921875,96.07421875,2000.32421875,0.0,binary_shell,0.2088,1,hg38,bedtools,10,100_000,intersection,ok
4.33,210.97848732471465,0:00:02,73.74234199523926,0.0008182525634765,0,460.2939453125,486.7421875,442.12109375,2522.125,77.77796547705267,binary_shell,2.7126,1,hg38,bedtools,10,1_000_000,intersection,ok
78.83,7666.2756826400755,0:01:27,450.5733003616333,0.0008182525634765,0,3396.2568359375,3404.9453125,3393.39453125,5442.40234375,87.8549538843942,binary_shell,87.2606,1,hg38,bedtools,10,10_000_000,intersection,ok
1.6900000000000002,0.0,0:00:00,28.269022941589355,0.0008182525634765,0,129.09375,132.484375,127.015625,2000.328125,0.0,binary_shell,0.1091,1,hg38,bedtools,100,10_000,intersection,ok
1.7100000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.6513671875,133.0859375,127.45703125,2000.29296875,0.0,binary_shell,0.2117,1,hg38,bedtools,100,100_000,intersection,ok
4.92,267.0102625370025,0:00:03,73.5271863937378,0.0008182525634765,0,460.3642578125,486.75,442.2734375,2522.33984375,80.56447189485834,binary_shell,3.3142,1,hg38,bedtools,100,1_000_000,intersection,ok
109.02,10679.539496564865,0:01:48,477.2055587768554,0.0008182525634765,0,3379.98828125,3406.33203125,3361.84765625,5443.12890625,98.13795513913344,binary_shell,108.8217,1,hg38,bedtools,100,10_000_000,intersection,ok
1.7000000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.3837890625,133.01171875,128.9609375,2000.37109375,0.0,binary_shell,0.1089,1,hg38,bedtools,1000,10_000,intersection,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,128.921875,132.2734375,126.87109375,2000.29296875,0.0,binary_shell,0.2089,1,hg38,bedtools,1000,100_000,intersection,ok
5.38,316.89073698520656,0:00:03,73.36327266693115,0.0008182525634765,0,461.39453125,487.73046875,443.34375,2523.44921875,83.07833182663795,binary_shell,3.8144,1,hg38,bedtools,1000,1_000_000,intersection,ok
139.86999999999998,13772.764742350577,0:02:24,469.1375665664673,0.0008182525634765,0,3400.5537109375,3408.5390625,3398.30078125,5446.00390625,95.13888760434192,binary_shell,144.7648,1,hg38,bedtools,1000,10_000_000,intersection,ok
1.77,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.642578125,132.9375,127.52734375,2000.328125,0.0,binary_shell,0.1118,1,proteome,bedtools,10,10_000,intersection,ok
1.75,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.802734375,133.16015625,96.07421875,2000.32421875,0.0,binary_shell,0.3088,1,proteome,bedtools,10,100_000,intersection,ok
7.0200000000000005,480.84365558624273,0:00:05,75.28592491149902,0.0008182525634765,0,529.439453125,537.94140625,526.48828125,2574.30859375,84.08537915759545,binary_shell,5.7185,1,proteome,bedtools,10,1_000_000,intersection,ok
411.09,40886.95021557808,0:07:14,755.908595085144,0.0008182525634765,0,3861.5751953125,3869.9140625,3858.73046875,5908.05859375,94.1033251848504,binary_shell,434.49,1,proteome,bedtools,10,10_000_000,intersection,ok
1.73,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.955078125,133.37109375,96.22265625,2000.453125,0.0,binary_shell,0.1088,1,proteome,bedtools,100,10_000,intersection,ok
1.6700000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.4267578125,133.1640625,128.90234375,2000.29296875,0.0,binary_shell,0.3093,1,proteome,bedtools,100,100_000,intersection,ok
7.0200000000000005,484.7908100366593,0:00:05,75.70088005065918,0.0008182525634765,0,512.1201171875,538.63671875,493.96484375,2574.30859375,84.779967755961,binary_shell,5.7182,1,proteome,bedtools,100,1_000_000,intersection,ok
414.7,41252.89284172058,0:07:14,506.23382568359375,0.0008182525634765,0,3861.0830078125,3869.73828125,3858.33984375,5908.18359375,94.98627565201024,binary_shell,434.3037,1,proteome,bedtools,100,10_000_000,intersection,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.25,133.03515625,128.7421875,2000.32421875,0.0,binary_shell,0.109,1,proteome,bedtools,1000,10_000,intersection,ok
1.73,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.771484375,133.171875,127.5859375,2000.421875,0.0,binary_shell,0.3111,1,proteome,bedtools,1000,100_000,intersection,ok
8.23,601.2962438821793,0:00:06,77.51458549499512,0.0008182525634765,0,530.1123046875,538.15234375,527.8515625,2574.35546875,92.2315056360261,binary_shell,6.5194,1,proteome,bedtools,1000,1_000_000,intersection,ok
546.4699999999999,54434.329673433305,0:09:05,796.0114841461182,0.0008182525634765,0,3862.3046875,3870.359375,3860.1484375,5908.04296875,99.75302861247144,binary_shell,545.691,1,proteome,bedtools,1000,10_000_000,intersection,ok
1.6700000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7236328125,133.22265625,95.98046875,2000.37109375,0.0,binary_shell,0.1083,1,hg38,bedtools,10,10_000,subtract,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.76171875,133.1015625,96.03125,2000.296875,0.0,binary_shell,0.2092,1,hg38,bedtools,10,100_000,subtract,ok
4.33,213.071085190773,0:00:02,71.978684425354,0.0008182525634765,0,460.3984375,486.7421875,442.28125,2522.390625,75.74405830077197,binary_shell,2.813,1,hg38,bedtools,10,1_000_000,subtract,ok
79.13000000000001,7688.4046069622045,0:01:28,446.8159370422363,0.0008182525634765,0,3396.4765625,3405.00390625,3393.609375,5442.58203125,86.51856414663665,binary_shell,88.8642,1,hg38,bedtools,10,10_000_000,subtract,ok
1.7200000000000002,0.0,0:00:00,28.284647941589355,0.0008182525634765,0,129.0791015625,132.46875,127.01171875,2000.37109375,0.0,binary_shell,0.1092,1,hg38,bedtools,100,10_000,subtract,ok
1.7200000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.6748046875,133.046875,127.47265625,2000.32421875,0.0,binary_shell,0.2095,1,hg38,bedtools,100,100_000,subtract,ok
4.92,268.95416011810306,0:00:03,73.14441108703613,0.0008182525634765,0,460.546875,487.0,442.48828125,2522.50390625,81.14845501669619,binary_shell,3.3143,1,hg38,bedtools,100,1_000_000,subtract,ok
109.20000000000002,10702.166440343855,0:01:46,482.89941692352295,0.0008182525634765,0,3380.21484375,3406.62109375,3362.15625,5443.25,100.56997333078016,binary_shell,106.4151,1,hg38,bedtools,100,10_000_000,subtract,ok
1.67,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.2734375,133.06640625,128.73828125,2000.37109375,0.0,binary_shell,0.1088,1,hg38,bedtools,1000,10_000,subtract,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.427734375,132.77734375,127.37890625,2000.32421875,0.0,binary_shell,0.209,1,hg38,bedtools,1000,100_000,subtract,ok
5.39,318.92456879615787,0:00:04,71.3556957244873,0.0008182525634765,0,461.626953125,488.31640625,443.5546875,2523.578125,79.41500572043357,binary_shell,4.0159,1,hg38,bedtools,1000,1_000_000,subtract,ok
139.1,13693.365031313897,0:02:26,466.43476390838623,0.0008182525634765,0,3400.828125,3408.73828125,3398.58203125,5446.11328125,93.61536629950716,binary_shell,146.2726,1,hg38,bedtools,1000,10_000_000,subtract,ok
1.7000000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.712890625,133.03125,127.62109375,2000.421875,0.0,binary_shell,0.1088,1,proteome,bedtools,10,10_000,subtract,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.771484375,133.1328125,96.0390625,2000.32421875,0.0,binary_shell,0.3088,1,proteome,bedtools,10,100_000,subtract,ok
7.07,484.2503520965576,0:00:05,75.18436527252197,0.0008182525634765,0,529.69921875,538.31640625,526.74609375,2574.73828125,84.67739595810099,binary_shell,5.7188,1,proteome,bedtools,10,1_000_000,subtract,ok
410.4,40814.93348968029,0:07:12,504.9318885803223,0.0008182525634765,0,3861.876953125,3870.49609375,3859.0078125,5908.28125,94.39481372573668,binary_shell,432.3853,1,proteome,bedtools,10,10_000_000,subtract,ok
1.7100000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7412109375,133.19921875,96.015625,2000.29296875,0.0,binary_shell,0.1086,1,proteome,bedtools,100,10_000,subtract,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.3603515625,133.0859375,128.8359375,2000.32421875,0.0,binary_shell,0.3088,1,proteome,bedtools,100,100_000,subtract,ok
7.0,481.9230169534684,0:00:05,76.32969951629639,0.0008182525634765,0,512.5234375,538.921875,494.3828125,2574.56640625,87.33752097366094,binary_shell,5.5179,1,proteome,bedtools,100,1_000_000,subtract,ok
410.27,40809.97979352474,0:06:59,515.0257120132446,0.0008182525634765,0,3861.1748046875,3869.78515625,3858.4375,5908.3203125,97.39455853535338,binary_shell,419.017,1,proteome,bedtools,100,10_000_000,subtract,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.390625,133.12109375,128.8671875,2000.44921875,0.0,binary_shell,0.109,1,proteome,bedtools,1000,10_000,subtract,ok
1.7300000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.59765625,132.96484375,127.39453125,2000.32421875,0.0,binary_shell,0.3093,1,proteome,bedtools,1000,100_000,subtract,ok
7.52,530.2632271766663,0:00:06,76.98729705810547,0.0008182525634765,0,530.21484375,538.22265625,527.984375,2574.56640625,86.66224701457266,binary_shell,6.1187,1,proteome,bedtools,1000,1_000_000,subtract,ok
471.13,46892.98394298555,0:08:16,515.0317716598511,0.0008182525634765,0,3861.3662109375,3868.84375,3859.21875,5908.22265625,94.51796648403018,binary_shell,496.1277,1,proteome,bedtools,1000,10_000_000,subtract,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.8115234375,133.18359375,96.09765625,2000.32421875,0.0,unary_shell,0.1085,1,hg38,bedtools,10,10_000,merge,ok
1.7599999999999998,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.818359375,133.22265625,96.09765625,2000.29296875,0.0,unary_shell,0.209,1,hg38,bedtools,10,100_000,merge,ok
2.8,58.43672397136689,0:00:01,51.004844665527344,0.0008182525634765,0,436.05859375,465.2421875,417.45703125,2589.609375,44.573507973448095,unary_shell,1.311,1,hg38,bedtools,10,1_000_000,merge,ok
17.66,1552.2888698101044,0:00:14,255.59680652618408,0.0008182525634765,0,3185.708984375,3196.5390625,3182.2421875,6061.94140625,109.06411057046738,unary_shell,14.2328,1,hg38,bedtools,10,10_000_000,merge,ok
1.7100000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.61328125,133.11328125,127.46484375,2000.37109375,0.0,unary_shell,0.1133,1,hg38,bedtools,100,10_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.63671875,133.07421875,127.42578125,2000.32421875,0.0,unary_shell,0.2092,1,hg38,bedtools,100,100_000,merge,ok
2.87,59.13549184799194,0:00:01,51.004815101623535,0.0008182525634765,0,431.8896484375,460.96484375,413.24609375,2579.37109375,45.10666795422196,unary_shell,1.311,1,hg38,bedtools,100,1_000_000,merge,ok
17.479999999999997,1525.4247257471084,0:00:13,255.5824432373047,0.0008182525634765,0,3168.396484375,3197.6171875,3149.890625,6061.95703125,109.4663107102554,unary_shell,13.9351,1,hg38,bedtools,100,10_000_000,merge,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7734375,133.15625,96.01953125,2000.328125,0.0,unary_shell,0.1085,1,hg38,bedtools,1000,10_000,merge,ok
1.76,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,130.3916015625,133.1171875,128.8671875,2000.32421875,0.0,unary_shell,0.2091,1,hg38,bedtools,1000,100_000,merge,ok
2.76,56.762365221977234,0:00:01,51.00793266296387,0.0008182525634765,0,431.677734375,460.6171875,413.1640625,2582.2890625,43.29143672654611,unary_shell,1.3112,1,hg38,bedtools,1000,1_000_000,merge,ok
16.44,1424.2439039945602,0:00:13,255.58642387390137,0.0008182525634765,0,3168.5029296875,3197.8046875,3150.01171875,6061.8828125,105.20125921273048,unary_shell,13.5383,1,hg38,bedtools,1000,10_000_000,merge,ok
1.6800000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7880859375,133.14453125,96.05859375,2000.37109375,0.0,unary_shell,0.1086,1,proteome,bedtools,10,10_000,merge,ok
1.7300000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.7138671875,132.97265625,127.60546875,2000.29296875,0.0,unary_shell,0.3095,1,proteome,bedtools,10,100_000,merge,ok
4.0,172.0680084705353,0:00:02,52.854201316833496,0.0008182525634765,0,568.8828125,597.93359375,550.39453125,2644.78515625,71.29592374585535,unary_shell,2.4134,1,proteome,bedtools,10,1_000_000,merge,ok
17.98,1581.0298621177672,0:00:22,358.18243408203125,0.0008182525634765,0,3689.16796875,3699.734375,3686.01953125,6133.83203125,69.50400384751244,unary_shell,22.7473,1,proteome,bedtools,10,10_000_000,merge,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.4716796875,132.921875,95.7421875,2000.296875,0.0,unary_shell,0.1082,1,proteome,bedtools,100,10_000,merge,ok
1.66,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.75,133.2265625,96.01953125,2000.29296875,0.0,unary_shell,0.3091,1,proteome,bedtools,100,100_000,merge,ok
3.85,171.50226242542266,0:00:02,53.874738693237305,0.0008182525634765,0,569.6455078125,598.66015625,551.16796875,2646.19140625,74.12513537038886,unary_shell,2.3137,1,proteome,bedtools,100,1_000_000,merge,ok
17.98,1576.9191294670109,0:00:21,247.7638359069824,0.0008182525634765,0,3753.630859375,3764.546875,3750.34765625,6210.37890625,72.18818331395006,unary_shell,21.8446,1,proteome,bedtools,100,10_000_000,merge,ok
1.81,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7431640625,133.12890625,96.0078125,2000.32421875,0.0,unary_shell,0.1104,1,proteome,bedtools,1000,10_000,merge,ok
1.7200000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.6240234375,133.01171875,127.41015625,2000.29296875,0.0,unary_shell,0.3096,1,proteome,bedtools,1000,100_000,merge,ok
3.23,104.0102926492691,0:00:02,52.6079740524292,0.0008182525634765,0,569.0361328125,579.23046875,566.23046875,2626.87890625,51.68960869526065,unary_shell,2.0122,1,proteome,bedtools,1000,1_000_000,merge,ok
17.89,1570.2797849416731,0:00:19,278.6525135040283,0.0008182525634765,0,4174.154296875,4203.203125,4155.625,6713.63671875,80.33608805673299,unary_shell,19.5464,1,proteome,bedtools,1000,10_000_000,merge,ok
1.7200000000000002,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.619140625,133.0625,127.41796875,2000.29296875,0.0,unary_shell,0.1092,1,hg38,bedtools,10,10_000,cluster,ok
1.72,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7490234375,133.1875,95.97265625,2000.37109375,0.0,unary_shell,0.309,1,hg38,bedtools,10,100_000,cluster,ok
3.74,153.89212260246276,0:00:02,51.00484848022461,0.0008182525634765,0,452.705078125,463.87890625,449.42578125,2589.34765625,72.87448172911598,unary_shell,2.1117,1,hg38,bedtools,10,1_000_000,cluster,ok
23.47,2125.2445372819902,0:00:23,255.58509159088132,0.0008182525634765,0,3185.4345703125,3196.39453125,3181.94140625,6061.65234375,91.03463976814864,unary_shell,23.3454,1,hg38,bedtools,10,10_000_000,cluster,ok
1.71,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,128.923828125,132.2890625,126.87890625,2000.296875,0.0,unary_shell,0.1088,1,hg38,bedtools,100,10_000,cluster,ok
1.7000000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,129.658203125,133.0625,127.44140625,2000.32421875,0.0,unary_shell,0.3099,1,hg38,bedtools,100,100_000,cluster,ok
4.51,234.15498600006103,0:00:02,51.0087251663208,0.0008182525634765,0,448.701171875,459.84375,445.32421875,2579.19140625,105.8310810346286,unary_shell,2.2125,1,hg38,bedtools,100,1_000_000,cluster,ok
22.91,2072.1976939916613,0:00:23,255.58244705200195,0.0008182525634765,0,3168.095703125,3197.17578125,3149.66796875,6061.69921875,87.97750174979676,unary_shell,23.5537,1,hg38,bedtools,100,10_000_000,cluster,ok
1.74,0.0,0:00:00,28.245585441589355,0.0008182525634765,0,129.6201171875,133.171875,127.47265625,2000.32421875,0.0,unary_shell,0.1124,1,hg38,bedtools,1000,10_000,cluster,ok
1.73,0.0,0:00:00,28.269022941589355,0.0008182525634765,0,129.4765625,132.578125,127.328125,2000.32421875,0.0,unary_shell,0.3087,1,hg38,bedtools,1000,100_000,cluster,ok
4.5200000000000005,231.77401762008665,0:00:02,51.00793647766113,0.0008182525634765,0,431.6015625,460.8671875,413.0078125,2582.0625,104.6513408803504,unary_shell,2.2147,1,hg38,bedtools,1000,1_000_000,cluster,ok
23.57,2140.419955801964,0:00:22,255.58642768859863,0.0008182525634765,0,3168.2431640625,3197.1875,3149.72265625,6061.65234375,95.35752803382628,unary_shell,22.4463,1,hg38,bedtools,1000,10_000_000,cluster,ok
1.6700000000000002,0.0,0:00:00,28.253397941589355,0.0008182525634765,0,129.60546875,133.12890625,127.46875,2000.32421875,0.0,unary_shell,0.1092,1,proteome,bedtools,10,10_000,cluster,ok
1.7100000000000002,0.0,0:00:00,28.249491691589355,0.0008182525634765,0,129.7744140625,133.05078125,127.65625,2000.41796875,0.0,unary_shell,0.3093,1,proteome,bedtools,10,100_000,cluster,ok
5.78,359.1342843055725,0:00:03,52.85420513153076,0.0008182525634765,0,563.609375,592.72265625,545.0390625,2639.49609375,108.37706940983531,unary_shell,3.3137,1,proteome,bedtools,10,1_000_000,cluster,ok
17.99,1577.6599330663678,0:00:32,251.6539888381958,0.0008182525634765,0,3833.4970703125,3843.75,3830.76953125,6299.12890625,47.8596062836391,unary_shell,32.9643,1,proteome,bedtools,10,10_000_000,cluster,ok
1.7599999999999998,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.48828125,132.9140625,95.71484375,2000.32421875,0.0,unary_shell,0.1084,1,proteome,bedtools,100,10_000,cluster,ok
1.6900000000000002,0.0,0:00:00,28.241679191589355,0.0008182525634765,0,113.7783203125,133.15234375,96.05078125,2000.29296875,0.0,unary_shell,0.309,1,proteome,bedtools,100,100_000,cluster,ok
5.77,360.10062870979306,0:00:03,52.97630500793457,0.0008182525634765,0,562.919921875,592.015625,544.44140625,2639.44140625,111.99864532769452,unary_shell,3.2152,1,proteome,bedtools,100,1_000_000,cluster,ok
